"","X","FC","pval","adj_pval"
"283","SCIN",-0.639224010783128,0.557257652902653,0.783456323838945
"284","NPEPPS",-0.987277515187499,0.300649734598025,0.557121870463178
"285","F6R013",-0.581275634414634,0.43582614657172,0.680409178080626
"286","WDR1",0.214025265430037,0.857568691577139,0.952082838510945
"287","A0A3Q2GT62",-0.244211068553291,0.689265403135343,0.86240623406647
"288","LGALS1",-0.541989371444021,0.47919045306791,0.716047448441477
"289","PKM",-0.0628691228756466,0.913341154896395,0.972998595499351
"290","YWHAE",-0.00618568983638923,0.990501132348097,0.994303439957878
"291","RSPO4",-2.01819850575666,0.0917030311359863,0.326014111950082
"292","LOC100067869",1.69832325750878,0.0328659951745907,0.199609645241926
"293","GAPDH",-0.0221431680268687,0.973093624516742,0.986630372538607
"294","TUT4",2.27653189623344,0.00687263401898296,0.0921637844084126
"295","SPATA1",0.935080395202984,0.150796333506083,0.400337474231884
"296","ARHGDIA",-0.156750424581546,0.880976122343426,0.959896899970024
"297","PLBD2",0.679816296543946,0.154842370228419,0.406906326282447
"298","ARSB",-0.635801391505346,0.337245674712953,0.595876648225928
"299","LTBP3",-0.105273162401478,0.831260641932487,0.950188627828098
"300","PGAM1",-0.243087758277589,0.674957127781294,0.857180482011902
"301","S100A1",-0.0696160427922123,0.863555505063017,0.952082838510945
"302","TLN1",-1.83940931078139,0.182945263654674,0.443570139175276
"303","PSMA4",-3.31258319315593,0.0761169472827305,0.286930419964313
"304","CAPZA2",-0.6579976421403,0.579812902141116,0.804355829760752
"305","ALDH9A1",-0.0665445571629704,0.960335371670281,0.982887278637098
"306","GPC1",0.426762375731865,0.376397813191078,0.632898532031241
"307","NDUFAB1",1.82244336291499,0.259854279622376,0.518716749017186
"308","ALB",-0.387503176366096,0.501097409337075,0.732050125930978
"309","PARK7",-0.814942158227637,0.602951376663364,0.823351357689137
"310","PRDX2",-0.587717133575502,0.301441182948268,0.557121870463178
"311","AEBP1",0.591832488169526,0.34364600122077,0.601093172703889
"312","KCTD4",1.4235916378501,0.0355414573198684,0.20127624089297
"313","ASPN",2.67883803588906,0.0355353880910622,0.20127624089297
"314","TICRR",2.52187884407985,0.20308146517252,0.463733808445025
"315","PAFAH1B2",-0.967115712710381,0.392558102610179,0.648266498540658
"316","TYMP",2.00856293282606,0.0274083254358701,0.179181927537
"317","APOA2",1.80810149927924,0.0258396490502031,0.171065018395648
"318","LRRC17",0.0185494722814141,0.971973713463404,0.986630372538607
"319","COL1A2",3.06982077653089,0.0291605485967515,0.187549310433236
"320","PTX3",-2.59188651310006,0.132842942524131,0.367602428254606
"321","CPZ",-0.102249732510362,0.856524371913807,0.952082838510945
"322","SCRN1",-0.371432960242158,0.548993545640841,0.776009795595026
"323","PAM",0.93530720929177,0.277056291125629,0.533818262512025
"324","SERPINB1",-0.789806478351331,0.502874066686636,0.732599267067161
"325","KPNB1",-0.399025624797105,0.675288291124688,0.857180482011902
"326","A0A3Q2HIQ4",1.6602773934624,0.0589788014699578,0.263640283493914
"327","POSTN",0.0578245285648613,0.946101566260523,0.980412663112704
"328","NPTN",-0.98527800261925,0.51729436964477,0.749432009208351
"329","PPIA",-0.267528583006758,0.697553363008939,0.868620021080179
